id,nama,kode,tingkat
116979,Air Hangat Timur,150111,3
116928,Batang Merangin,150107,3
117100,Bukitkerman,150120,3
116865,Danau Kerinci,150102,3
117142,Danau Kerinci Barat,150123,3
117046,Depati Tujuh,150117,3
116911,Gunung Kerinci,150106,3
116852,Gunung Raya,150101,3
117005,Gunung Tujuh,150115,3
116957,Kayu Aro,150109,3
117082,Kayu Aro Barat,150119,3
116938,Keliling Danau,150108,3
116879,Sitinjau Laut,150104,3
117019,Siulak,150116,3
117067,Siulak Mukai,150118,3
117129,Tanah Cogok,150122,3
117169,Bangko,150202,3
117266,Bangko Barat,150210,3
117281,Batang Masumai,150212,3
117157,Jangkat,150201,3
117336,Jangkat Timur,150218,3
117250,Lembah Masurai,150209,3
117361,Margo Tabir,150221,3
117178,Muara Siau,150203,3
117273,Nalo Tantan,150211,3
117219,Pamenang,150206,3
117292,Pamenang Barat,150213,3
117356,Pamenang Selatan,150220,3
117327,Pangkalan Jambu,150217,3
117351,Renah Pamenang,150219,3
117314,Renah Pembarap,150216,3
117196,Sungai Manau,150204,3
117207,Tabir,150205,3
117374,Tabir Barat,150223,3
117301,Tabir Ilir,150214,3
117368,Tabir Lintas,150222,3
117241,Tabir Selatan,150208,3
117309,Tabir Timur,150215,3
117234,Tabir Ulu,150207,3
117389,Tiang Pumpung,150224,3
117840,Bahar Selatan,150510,3
117828,Bahar Utara,150509,3
117696,Jambi Luar Kota,150501,3
117734,Kumpeh,150503,3
117781,Kumpeh Ulu,150506,3
117752,Maro Sebo,150504,3
117765,Mestong,150505,3
117717,Sekernan,150502,3
117800,Sungai Bahar,150507,3
117812,Sungai Gelam,150508,3
117851,Taman Rajo,150511,3
117676,Bajubang,150407,3
117620,Batin Xxiv,150404,3
117687,Maro Sebo Ilir,150408,3
117658,Maro Sebo Ulu,150406,3
117565,Mersam,150401,3
107737,Muara Bulian,150403,3
117584,Muara Tembesi,150402,3
117638,Pemayung,150405,3
118255,Bathin Ii Pelayang,150815,3
118225,Bathin Iii,150811,3
118245,Bathin Iii Ulu,150814,3
118218,Batin Ii Babeko,150810,3
118234,Bungo Dani,150812,3
118137,Jujuhan,150804,3
118261,Jujuhan Ilir,150816,3
118175,Limbur Lubuk Mengkuang,150807,3
118190,Muko-muko Bathin Vii,150808,3
118131,Pasar Muaro Bungo,150803,3
118159,Pelepat,150806,3
118200,Pelepat Ilir,150809,3
118124,Rantau Pandan,150802,3
118240,Rimbo Tengah,150813,3
118148,Tanah Sepenggal,150805,3
118269,Tanah Sepenggal Lintas,150817,3
118112,Tanah Tumbuh,150801,3
118481,Alam Barajo,157109,3
118489,Danau Sipin,157110,3
118459,Danau Teluk,157106,3
108909,Jambi Selatan,157102,3
118437,Jambi Timur,157103,3
118473,Jelutung,157108,3
118465,Kota Baru,157107,3
118495,Paal Merah,157111,3
